"","Ind[1]","Ind[2]","Ind[3]","Ind[4]","Ind[5]","Ind[6]","Ind[7]","Ind[8]","Ind[9]","Ind[10]","Ind[11]","Ind[12]","Ind[13]","Ind[14]","Ind[15]","Ind[16]","Ind[17]","Ind[18]","Ind[19]","Ind[20]","alpha","betaT[1]","betaT[2]","betaT[3]","betaT[4]","betaT[5]","betaT[6]","betaT[7]","betaT[8]","betaT[9]","betaT[10]","betaT[11]","betaT[12]","betaT[13]","betaT[14]","betaT[15]","betaT[16]","betaT[17]","betaT[18]","betaT[19]","betaT[20]","tau"
"1329",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29172395131434,1.7608047446049,-0.394108294424778,0.421436557174844,1.12769138360248,0.708535158507551,0.692933787459105,1.52685627813984,-1.6794422285959,-0.583778933700494,1.07301401175913,1.34061884167028,0.567309532190946,0.572871286839102,0.140997602538139,-0.685618681967675,-1.5176206231531,1.92665461828654,0.553640253403311,0.783835594751502,0.214541489166124,0.482909686630994
"1330",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31846765605475,-0.477294460948415,-0.706569270628296,-2.18937686916637,1.02635616349839,0.555220002494234,-0.607387913597957,-1.13167357083527,-1.76477658089855,0.192120123214131,-1.62025849760817,-0.787247847390897,0.577452240179296,0.574388808839182,-0.461515391344092,0.625647808178089,0.771462683156737,1.68128321886512,-0.768578236357266,0.75748791945682,0.214541489166124,0.560538072673683
"1331",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.32116063026989,0.956417139877117,0.660207321803878,1.0927469672803,-3.00064468213055,0.934292318297534,0.634233676073228,-0.0593035367350716,-1.18962830789114,1.16604538909828,-1.49717888221627,0.390372277086481,0.565085051122405,0.574715751660981,-0.73603178001156,-0.292975634138852,1.01494082114488,0.0223226807848931,-0.426123966864445,0.767905805622173,0.214541489166124,0.503577024781902
"1332",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.32075047410697,0.735384047568768,-2.31246057758591,0.597939353005815,1.17745814189996,1.29578729992484,2.2324088906857,-1.96507073909793,-1.12098378171649,2.81485260824014,-0.8717615578374,0.18816970266451,0.586520102690353,0.600870907080665,0.17002850400753,-0.915979947801834,0.616383064916712,0.0223226807848931,1.31845974346074,0.746298636457037,0.214541489166124,0.412177820487806
"1333",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31958112034504,-1.52133449194663,-0.118608564414671,-0.238389654893163,1.17745814189996,0.801441710359294,-0.954954267013032,1.18365633725381,1.04615363503425,1.45652970331599,-0.739799879026925,0.18816970266451,0.575014021213725,0.606560691894381,-1.89415641930676,-0.32736501738263,-0.478764604847611,-0.845250135254746,-0.532866982336967,0.800848651800966,0.214541489166124,0.535966491212561
"1334",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.34978985604802,-0.159417037097185,-0.572733574569614,0.302049397006767,-0.769301568657897,0.372189410377072,1.08677807169644,-0.546248755400462,0.505005487502963,0.29002199778455,0.604312565400045,1.0317088745315,0.562544361079529,0.617153296256346,-1.00776456633636,0.6097351890212,1.04740506455088,-0.961486915483015,-1.60596893409217,0.812530478573199,0.214541489166124,0.495949050436629
"1335",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.34697606454094,0.147385951223856,0.896012156090845,1.65625428646966,1.04502325834327,0.187660964301623,0.283933800912038,0.59930103766983,-1.18576910547731,0.674239748759077,-1.0078656193849,0.875352042976761,0.574892989059979,0.60105503639345,-1.00776456633636,-0.665035000627665,-1.83523196354011,1.68224406854974,-2.072782080853,0.794731326913709,0.214541489166124,0.493491871342361
"1336",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.34697606454094,1.17639303237158,1.74068579969997,-0.120187830190001,0.644648710200259,0.0502040099655853,-1.12802838590245,1.31094678726095,-1.25691258592987,-0.419838408332747,-0.363389679215009,0.926933071019467,0.574892989059979,0.60105503639345,0.866890532429185,1.08350656619958,0.147628013799905,0.566194908178574,0.978719532107789,0.794731326913709,0.214541489166124,0.453837300374383
"1337",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.3035641140228,-1.99205577651975,0.831304921513493,0.983988271931839,1.1896087785771,0.273753530126271,1.97158923312008,0.492681045979509,-0.0342259972282425,-0.723647710613071,-0.749478718489667,-0.36871831352363,0.572581367037494,0.630739751105219,0.487702636751993,-0.604636623248508,0.814519732267486,-0.440305533424745,0.960012586051693,0.806213331620796,0.214541489166124,0.429647555727973
"1338",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,2.32225944930088,-0.501256763245639,1.60351160453405,0.4467975543295,-0.659723622887756,0.372125521376042,0.214077416314159,-1.25088495367476,-0.00764400336165549,0.0399851832488409,0.261438293362646,-1.37620875130693,0.53719931631076,0.64235161066147,-1.92363175042071,-0.286115654569667,-1.65350922810765,0.446318508015219,0.849145460288991,0.803697996957459,0.214541489166124,0.415927423395404
"1339",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29184260340022,0.769071053301323,-1.26497978861432,0.4467975543295,-1.82316840928674,0.130669029777644,0.214077416314159,2.9122030717611,1.20521797842556,-1.26681324374191,1.78194296889677,-1.42365866100906,0.550968896394411,0.619978094813065,-0.311722459970834,-0.143253533569757,1.37332544606448,0.565532941490677,-1.12370916922096,0.79692525973379,0.214541489166124,0.344189062203197
"1340",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.27778452075032,-0.197740529381655,-0.949161241901127,-0.673312882115152,0.708975084929851,0.271342914413999,1.8415558999381,-1.51082882753098,-0.640586792507199,0.483164042160394,-1.51059282381528,-1.42365866100906,0.540117592104661,0.592713388244515,-2.63278857923915,0.686084945882118,-1.1651887300214,-0.353811605384737,0.140829427835306,0.776480949383236,0.214541489166124,0.430278542493638
"1341",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2.26104949348197,-0.739567202504958,-1.70554229274228,-0.577548004724905,0.176148085498513,0.13945935443391,-0.813008570242557,0.30717993343378,-0.457279394095815,-0.00317353114717431,-1.1588184455236,0.899770087106403,0.532803177013941,0.593929161821639,-2.63278857923915,1.49153858019807,0.790334413732556,-0.222464579972226,-0.150066582735773,0.796873678955101,0.214541489166124,0.39321043848584
"1342",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.26104949348197,0.3626621492401,0.122654019690928,-0.995239317159499,1.4484107361984,-0.12580162540629,1.22792647452863,0.22109603405581,-1.07165166368401,0.424568715114525,0.26872350082634,-1.24153093513742,0.527913786304331,0.556997748899607,0.0636289168959772,1.0513160148627,1.51083634462052,0.595511298600367,0.446888014788207,0.805988473233335,0.214541489166124,0.525531001275244
"1343",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.28055406534462,0.112767524323046,0.343154143416256,0.660887357850565,1.4484107361984,-0.369318377546811,-0.590107484396869,-0.554046282834973,-0.144989572554796,0.162494739805838,-1.91797216484958,-0.684976795735527,0.497771630224962,0.515596757639607,0.420041330148097,-0.313728626660529,0.397191707197498,1.98756273571667,-0.504786748697877,0.811199967338288,0.214541489166124,0.387440331427943
"1344",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.28600953618085,-0.441097464557715,-0.202725152919423,0.481488719506758,1.18682672691901,0.0595843839741845,0.435023214436829,-0.785590366334133,-1.23447068343272,1.71965066694793,-1.12624510242013,0.816739196090393,0.490767964588063,0.494228595299593,-0.925958096829895,-0.105126936202434,-0.775679823509325,1.67888301780561,0.401169871691388,0.802046723822649,0.214541489166124,0.371224393549699
"1345",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.28893139151936,0.646748088314029,-1.33531179776175,0.566719104803911,-0.00651034927769367,-0.205813217578366,-0.513967564508782,0.429449209986883,-1.11429860783548,0.444260519570288,-1.20645035953067,0.194433490195958,0.483713398173704,0.494918703627937,0.565458400945454,-0.213828927043994,-0.56423465497603,-0.772015385666489,-1.1050024532881,0.773779110398653,0.214541489166124,0.379658972225028
"1346",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.28792674725567,-0.682247897590878,0.490899704003294,0.346957000367529,1.37857559677246,0.238791211088,-1.66496666599402,-1.07142516394624,-0.29011367148401,1.07906580743047,-0.877051871749729,-0.436340832510462,0.479248694285746,0.501580159428942,-0.0591615343107896,1.74187869374599,-0.542855025383642,1.2112130356621,-1.25797034872902,0.781498781137609,0.214541489166124,0.429380243793595
"1347",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29371777873578,1.29559697082468,-0.867874696933023,0.346957000367529,-1.09378750205543,-0.301578918956043,-1.68274923125301,-1.08507775648861,-1.353311343013,1.33760673310163,2.22564304995779,-0.539865259671546,0.499653786339933,0.482511469981153,0.101294643733584,-0.0878764717021925,-0.542855025383642,-0.502294927251962,-0.823054044706815,0.766582218837145,0.214541489166124,0.383917275792111
"1348",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29771691452773,1.17188692250852,0.616137864917383,0.54630983848479,0.230526942065974,-0.344625785393546,1.04945834451917,-0.312818379685438,0.164485101479087,2.08718468139244,1.18894475439642,-2.06634440743291,0.514870780939492,0.454239607996322,-0.817176308706505,-0.91308218397986,-1.04880364498548,0.709525703210895,-0.583928666758552,0.761952612616306,0.242447458371208,0.540571255717172
"1349",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.2766407079523,-0.122988829296946,1.16543813432324,1.31167134560023,-0.0670440826986938,-0.94088435490097,-0.464891429242485,-1.19211598011197,0.83355236716458,1.37192614904284,-1.35199121950791,1.04314811615646,0.496809125003265,0.470830754678899,0.170275745381738,0.0571557393325801,-1.75660076430674,-0.445293078608333,-0.689538856332264,0.797467865706709,0.242447458371208,0.419097180411486
"1350",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.27615359982617,-0.122988829296946,1.18612333578381,-0.308124282178825,-1.21008339169117,-1.42646680399677,-0.818119120623373,-1.50983756029298,1.02285326935248,1.64494873655768,0.222227630403129,-0.602893613132347,0.508427084542037,0.480551536889971,-0.247672533112141,0.359597456578824,-1.34650286620873,-1.10907445446509,1.62807822347235,0.763008360552953,0.242447458371208,0.452634080441512
"1351",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29419597814863,0.233972774018802,-0.960612869040956,0.332930852550095,-0.619334028546573,-1.27584486463843,-0.493883090645615,0.330408683761526,0.390178380930742,-0.494732172617698,-0.171618005037323,-0.0634567977472161,0.485876496645702,0.478411709667262,0.76711657308336,0.630431105210135,0.352538429888989,-2.54659808710893,-0.341401346738502,0.764353890329321,0.242447458371208,0.495824633518009
"1352",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.27720776757061,-0.571904591205001,-0.0157619396649386,-0.289821139160038,-1.88313425980122,-1.31370125263838,-0.0667634124942523,-0.523368474403482,0.354167443157674,-0.685605328189642,-0.375981670674365,-0.652577164064143,0.516976712810556,0.474689098449935,-0.517552278570049,-0.559646999647232,-1.29987794193385,-0.0553335951844649,-0.614882157701643,0.764353890329321,0.242447458371208,0.443090873937697
"1353",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.30749545802208,-0.552738891073608,0.275142591373562,0.57475605797262,0.706236139711199,-1.01330435990375,-1.63393989717769,-0.516713283515707,0.0837110798191775,1.40491951148926,-0.195552483039719,-1.16155043027818,0.497523429412577,0.493160404591551,-0.674691549608495,-0.559646999647232,-1.75386034909549,-0.100977855543415,-1.09371250522364,0.739089771952523,0.242447458371208,0.45521732318722
"1354",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.3387479423515,-1.26952665938092,-1.73816324371202,0.91607971805132,0.886291678795464,-0.726715075824907,0.844902206764941,1.47620831397021,1.30110070356089,-0.0214449121259616,-0.352502244114951,-0.902851346407703,0.488133658606735,0.499438313150471,-1.1767207092426,-0.141830721085742,-2.2743738294021,0.327790500930552,0.519347475880827,0.759499787606246,0.242447458371208,0.42589906847416
"1355",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.34138573448289,0.622405473927194,-1.73816324371202,-0.258080684549726,1.23217608596235,-0.339314953913593,-0.426520302602467,0.488230617977801,0.633319538057583,1.37399466514013,-2.40975976198563,1.04387829273775,0.479802185633528,0.514690926620482,0.985412353366315,1.79681175415811,-1.32105691626614,-1.37760271610258,-0.348604714249405,0.781169275954552,0.242447458371208,0.496234310090388
"1356",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.36671243780199,-1.08346675535276,0.684795455883188,-0.935220181767406,1.24279678210276,-0.488282724123427,0.96621529943548,-0.314650955155889,0.613258682251472,-0.217477084908136,0.0730558889038897,0.964655465673279,0.483984243445393,0.515923275527166,-0.0879623509584659,-0.807672759299321,-2.2167842571417,-1.37760271610258,-1.0855694802574,0.776236559499457,0.242447458371208,0.490948191223333
"1357",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.36683356295041,1.17579477564037,0.377205058546203,-1.24269198321651,0.607440939721038,-0.213045682782332,-0.243198039473077,0.865147954649213,-0.730067305910891,1.36479228351569,0.549740388510949,-0.42566873686994,0.483984243445393,0.471557831717478,1.1361124512688,0.685117292300926,1.56508768693394,-0.0834933997994614,1.33383882260855,0.772558282999929,0.242447458371208,0.52207996684445
"1358",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.36683356295041,0.45651431029661,-0.878834753837319,0.266007418961337,0.407743751052323,-0.293246711025713,-0.498411148723382,0.0559442247301916,-0.439211739309054,0.49869321193614,1.29590138584077,-0.606483744205782,0.463226030562203,0.503058715309919,0.838612347003151,-0.689375454176254,1.66928360206696,-1.70724562795668,-0.164602156378437,0.807371964084562,0.242447458371208,0.560034542170638
"1359",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.35403181461257,-1.84385694411244,-0.682807237733331,-0.600654723187971,-0.00436466545959846,-0.236630540379785,0.710298844345641,0.0559442247301916,-1.14599407721878,0.0663552359370229,1.03276373329896,-0.948001540741072,0.470960377168708,0.511770787566819,-2.1034402795298,-0.399212368310604,-0.0766481273956954,2.29777296301647,-0.542613036496299,0.811770431979687,0.242447458371208,0.522679072944562
"1360",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.36004900732696,-0.309387226741718,0.858908942204359,-0.0688577732553139,-0.266709519802356,0.313595931472463,-0.07919607151504,0.716947126868048,1.3548606377319,0.171663120031351,-0.34848513577945,-0.948001540741072,0.470186431889636,0.50624243260325,-0.275585961075611,2.68357533854046,-0.856209132364725,-0.656670817424762,0.044708620139178,0.810951038237475,0.242447458371208,0.461525287060076
"1361",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.36782518123889,0.0274651839936922,-0.547290181048437,2.07662431486578,-0.157749468352272,0.298710359839114,-0.0792552046903343,-1.08341389621814,-1.35478377717581,-0.283683899096037,0.72374286629805,0.507242090450411,0.508247597184359,0.541080372916969,-0.275585961075611,-0.13764594726638,-0.856209132364725,-0.566985722024392,0.044708620139178,0.771582788468075,0.242447458371208,0.485170254149792
"1362",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.35280952637032,0.0274651839936922,0.538243048365821,-3.26601441344426,-0.770905550799213,0.329059244606872,-0.216514915599268,0.61275025192946,-0.643099718409146,-1.13943257700658,-0.622069770332819,-1.73906932256067,0.508247597184359,0.53676938098866,-2.04644816304132,1.25428520997103,0.782662060441408,-0.739054594494825,-0.231034360975131,0.752779055133524,0.242447458371208,0.581012146398898
"1363",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.30913365329217,0.0274651839936922,0.538243048365821,-0.346700696850377,-0.230017369004283,-0.0442405345365481,-1.71444779391213,0.322993309498382,-0.576116182334946,-0.00255502104183269,-1.76028487595938,0.770124577566768,0.466387980150691,0.54033690428927,-0.988635220859087,0.269483208763332,1.25505050805159,-0.0734876622208009,-0.998927584320506,0.760484890329915,0.242447458371208,0.529061172145233
"1364",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31300235715043,0.0274651839936922,1.68994614206172,0.991463211154695,-0.230017369004283,0.0729586235710534,-1.02987641146229,-1.08152637743848,-1.94058303274775,-0.120688542829197,0.212939894119889,-0.308809694336733,0.466050045117773,0.494433815372006,-0.357144090359177,-0.435387252365168,1.08386256565446,-0.444562474170774,0.0180482654273002,0.782331150075421,0.242447458371208,0.414992259606316
"1365",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31300235715043,0.0274651839936922,-0.433590581965927,-1.19082979976454,1.34485906550812,0.019637460274614,0.322918496909469,-1.08152637743848,0.35582616834401,-0.656083211511333,1.39516857639675,0.180144792973143,0.462959268011206,0.485852207102203,-0.462212455724169,0.698482576938023,0.743866134851607,0.259571212601879,0.0180482654273002,0.747447124869287,0.242447458371208,0.442851428925672
"1366",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.3237985081888,0.106806095816322,0.68815964240614,0.169525707246836,0.0247888829995882,0.0902388435873873,1.39839640922484,0.327137242397519,-1.29794655155695,0.103733704833229,-0.707424666235892,-0.687734259465727,0.448307890971227,0.517392328217887,1.66217900827091,0.523232679907354,-1.99713787945997,-1.37823598281359,-0.0738779114194565,0.719017807074462,0.242447458371208,0.433635125188896
"1367",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31217428495646,0.64518123148585,0.800313174602024,-0.368012276018603,-1.37084632561213,0.223900595772346,0.00157754399307608,0.327137242397519,0.241795749351403,-0.364202976943371,-0.483397790876358,-2.21386671704992,0.45677188928943,0.545191236131039,0.591184565382603,2.66798236839557,-1.96508217375853,-1.58250007546408,-0.570654194944289,0.742218063149625,0.240414529991671,0.485915175904855
"1368",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,2.30639884694659,-1.23317392790962,1.41741080289427,-0.524121765489976,0.477005018965587,-0.589146723711545,0.196438860449289,-0.35703863285385,-0.363446060128531,0.773998941901969,0.0430575793907228,-0.201318419620291,0.461510360378678,0.556089048555155,1.26338355203029,-0.307548292041839,-0.406432857996468,-0.130033906493036,-0.0203923987562732,0.742218063149625,0.240414529991671,0.408919092821799
"1369",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.29304727669757,1.5321654668009,1.41741080289427,-0.502737680131517,0.975186244652262,-0.529262696035465,0.10804462904264,1.67873790975135,-1.481462337119,0.429518634449237,0.0430575793907228,0.256727263666321,0.4676255712416,0.55531338879777,-1.38606909870027,-0.307548292041839,-1.19652241244368,-0.647960757071197,1.7804082111057,0.732188114956627,0.224313641631104,0.540487795918985
"1370",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.30765352622123,1.95028341178876,-0.751171379985298,-0.385413752656254,0.682085055218727,-0.40287397213813,-0.729771942601214,1.67873790975135,0.306993907066258,1.05648935327745,0.0430575793907228,0.256727263666321,0.46848219888875,0.54639887621867,1.15086507815772,0.21968189210262,-1.38916568218565,-0.151327056903916,1.81824287681039,0.720995032602175,0.224313641631104,0.396586829769787
"1371",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.31345863344121,-0.278146673779519,0.864056197957414,-0.389495643602612,-0.213412955369815,-0.154267894885989,1.23882753355928,-1.25074554849223,0.906805593641074,-0.00969923162159092,0.0430575793907228,-0.46368285539931,0.470448979690414,0.574359158069266,1.9662891921698,-0.297951560955048,-1.38916568218565,0.686779534332613,0.603459730190388,0.724984784169847,0.224313641631104,0.475077919851142
"1372",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.34836238279369,0.802498358343675,2.18514720538516,-1.42562134392076,0.99484392223744,0.257207200855066,-0.29993579261761,-0.991790246150185,-0.38969068534493,-1.13089308919736,0.0430575793907228,-1.03658251807103,0.498584159045414,0.594228743849843,-0.409121264587207,-0.116863192326588,-1.81388111327927,-0.0891597390179271,-0.450430132518372,0.71950443628648,0.224313641631104,0.547797422593039
"1373",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.34064912478792,-1.35342581845429,2.21802035709919,0.97810572512581,-1.4444243906473,0.105217694396879,-1.07134807005421,1.27110083594441,0.462912775715666,-2.85022771848886,0.0430575793907228,0.490738776346936,0.508884095137488,0.556656604787536,-1.3065370326781,-1.00680833980602,0.418799323512196,0.903685169289576,-1.54144272959521,0.718543861626901,0.224313641631104,0.538394770908513
"1374",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.36143812034593,0.802992712805336,1.63399920976451,-0.752131666494941,1.3391494482579,0.512585483740253,-0.483687319652703,0.646395751716303,-0.0474818316265428,-3.12312974413143,0.0430575793907228,-0.602014662183186,0.506365832825211,0.539787399825132,-1.53804122210029,-0.415829633231907,-1.01279540947757,0.903685169289576,-0.100995023366896,0.697461336896802,0.224313641631104,0.438673618897481
"1375",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.35507560892217,-0.23213852372996,-1.40683593024955,0.534031482209712,0.857377661847806,0.520197442313992,0.439280714707342,0.646395751716303,-0.0474818316265428,-1.07371431466862,0.0430575793907228,-0.854152579738969,0.503086083197051,0.513162582289992,-0.47723059206156,-0.438354218440597,0.348734147029722,-1.31829434364222,-0.644211540089368,0.685644158135848,0.224313641631104,0.511924822206228
"1376",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.33662294856915,0.567686021561902,1.51160858858578,-0.0655178293546922,0.857377661847806,0.444052042162244,1.52989832372625,0.39827684189617,-0.42059940705278,-0.204829032375982,0.0430575793907228,1.41668092552459,0.50287723786146,0.515925411638953,0.189107859855521,-0.773719931046065,0.426608234884278,0.872362309099661,0.296796110361162,0.674734494730696,0.224313641631104,0.48174863083563
"1377",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.30452386138697,-0.725053821891481,-0.00177713079846598,-1.63016356723755,-0.315145321041989,0.506890534589515,-0.183015258116003,-0.964540832264735,-0.621972836312243,1.07864053012687,0.0430575793907228,-0.727649065275103,0.504710900488405,0.552384611900441,0.106232651323267,1.05393270756656,0.961337329216357,-0.306391939452874,0.420015799179705,0.676044199774649,0.224313641631104,0.452257517998506
"1378",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29964259028577,-0.566159667751758,0.68099104267352,-1.52792129452233,0.28664190434302,0.597551161751033,0.411251276249256,0.716533251283485,-0.128667796466067,1.58027313418079,-0.263540404678817,-0.193787763269569,0.501522092747346,0.495880637400614,0.491655637926065,-1.45901508889878,1.04687184844441,-0.256484168368172,-0.892657209666178,0.678101023204834,0.22457466694927,0.499096205428416
"1379",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.3272511590347,0.359313528076812,-0.157569806854313,-0.431910427778577,1.18889472119329,0.543017001656648,-0.822769600318657,-1.20907865997649,0.0693309343892301,0.762963507069515,2.01608395809726,1.13120639081815,0.489677729082875,0.48905148958903,-0.143788827364905,-1.92482629256846,0.785189075615292,0.538799056468258,1.34741167287156,0.665973466005077,0.209736443983641,0.4959329542153
"1380",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.3210816943872,0.749612416190403,2.64367527450261,1.89249412174426,-0.798338394731273,0.992357728947893,1.14279350826402,-0.31882863735592,0.295306788751464,0.990404322454316,0.689464299683002,-1.12857214134916,0.470077108328331,0.489790872379062,0.755837260954008,1.53456995273611,-0.224150447762209,0.121944994138416,-0.183922841009729,0.650136841033474,0.209736443983641,0.510584691756109
"1381",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.32106529620677,2.31090505336141,1.74075499724324,-0.547451412873416,-2.21200240123179,1.13493529002321,-0.153605077976056,-0.85730069706011,-0.22859909306247,1.22248595494336,0.689464299683002,-0.650695140093905,0.461305655569622,0.521170183737609,1.76433132942481,-1.62728361909935,0.000189764247858548,-1.17267140152295,0.598130158141655,0.65471535096649,0.221698880359988,0.433261229221379
"1382",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31556374491587,0.990232013056452,-0.9436214976633,0.912903520335311,0.868056816029661,0.951313395924114,-2.11067910339625,0.714254535372659,0.105480237799242,0.785194819401841,1.03550553602408,0.514431217786512,0.47735901410952,0.506765009046519,-1.43109057127893,0.535302416397017,1.66224084341428,0.888070534015927,-3.02955871241375,0.650483946494953,0.221698880359988,0.620608769201178
"1383",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.31182181179265,-1.37759751318779,-0.768507017631759,0.594742042266214,1.00835206012514,1.35638623119725,0.0321203517333725,0.292649504370712,-0.77590329000668,-0.601100072780457,0.380204778759312,1.72309334496699,0.472880479389263,0.512933253645315,1.27222933079718,-0.175153058473532,-0.868555677223676,0.44463650557355,0.21979558844043,0.640376700384552,0.221698880359988,0.515199770022353
"1384",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2.32062968664112,-0.11141430013679,1.48149921263792,-0.634055988032244,0.704879372739911,1.15227037143137,-0.0618620727269899,0.485595644929912,0.678620031251229,-0.534748423399737,0.380204778759312,0.691202197042747,0.495766796966557,0.512933253645315,0.595571474703361,-0.778005544940374,-0.99804415247764,0.0143952846026019,-0.987888796761603,0.598584895361742,0.221698880359988,0.479925486689814
"1385",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2.31855181003948,-0.176522896366132,1.48149921263792,-0.634055988032244,0.202779945158988,0.85819994273883,0.185318152049107,-1.05724738776413,-1.03856492384337,-1.4284190894032,2.30666707156952,0.691202197042747,0.510560425053399,0.511715338891979,0.595571474703361,0.686471800861554,0.0564470929513603,0.0143952846026019,-0.381267526079703,0.612940705895937,0.204241460102603,0.594500548258717
"1386",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.29458380384504,-1.06814293741302,-0.0131315164237116,-0.398312867461847,-1.73427962663607,0.612731143007334,-0.341539673492183,-1.47936153285242,-0.538543082915438,-0.631642318735729,0.493829690490625,0.544389364595325,0.505919738338986,0.472018137003581,-0.673311575457859,-1.06970729606939,-0.910695294015545,0.0143952846026019,0.418446274067966,0.624557448871466,0.204241460102603,0.439535656454746
"1387",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.32498984577233,-1.67151630201203,-0.0131315164237116,1.2910596457358,0.28155771583518,0.135721296511346,-0.0476472337380155,-1.22300488448087,-0.226942720130368,-0.813096018233019,0.428277945335052,0.544389364595325,0.506427224202494,0.454706623576267,-0.149107155822983,0.0451626538801584,0.397153907915995,0.0143952846026019,0.421696798706681,0.625007026239305,0.204241460102603,0.507718705934944
